international symposium on memory management,Matthieu Faessel
international symposium on memory management,Michel Bilodeau
Operations Research,Dimitris Bertsimas
Operations Research,Guglielmo Lulli
Operations Research,Amedeo R. Odoni
nano/micro engineered and molecular systems,S. Cheirsirikul
nano/micro engineered and molecular systems,S. Jesen
nano/micro engineered and molecular systems,C. Hruanun
Expert Systems With Applications,Roung-Shiunn Wu
Expert Systems With Applications,Chin-Shyh Ou
Expert Systems With Applications,Hui-ying Lin
Expert Systems With Applications,She-I Chang
Expert Systems With Applications,David C. Yen
Advances in Computational Mathematics,Youfa Li
Advances in Computational Mathematics,Shouzhi Yang
Advances in Computational Mathematics,Dehui Yuan
conference on scientific computing,Charles Woodson
business process management,Xinwei Zhu
business process management,Guobin Zhu
business process management,Seppe vanden Broucke
business process management,Jan Vanthienen
business process management,Bart Baesens
IEEE Transactions on Pattern Analysis and Machine Intelligence,Quynh N. Nguyen
IEEE Transactions on Pattern Analysis and Machine Intelligence,Francesco Tudisco
IEEE Transactions on Pattern Analysis and Machine Intelligence,Antoine Gautier
IEEE Transactions on Pattern Analysis and Machine Intelligence,Matthias Hein
conference on management of data,Sandhya Revuri
conference on management of data,Sujatha R. Upadhyaya
conference on management of data,P. Sreenivasa Kumar
genetic and evolutionary computation conference,Evan Kirshenbaum
genetic and evolutionary computation conference,Henri Jacques Suermondt
Bioinformatics,David T. Jones
Bioinformatics,William R. Taylor
Bioinformatics,Janet M. Thornton
IEEE Transactions on Information Theory,Jia Wang
IEEE Transactions on Information Theory,Xiaolin Wu
IEEE Transactions on Information Theory,Jun Sun
IEEE Transactions on Information Theory,Songyu Yu
Journal of Advanced Computational Intelligence and Intelligent Informatics,Tze Ling Jee
Journal of Advanced Computational Intelligence and Intelligent Informatics,Kai Meng Tay
Journal of Advanced Computational Intelligence and Intelligent Informatics,Chee Khoon Ng
arXiv: Computer Science and Game Theory,S. Matthew Weinberg
arXiv: Computer Science and Game Theory,James Zou
Kybernetes,Dagny Johannessen
Kybernetes,Daniel Joh. Adriaenssen
Kybernetes,Jon-Arild Johannessen
international symposium on circuits and systems,Mladen Vucic
international symposium on circuits and systems,Goran Molnar
international symposium on circuits and systems,Marko Butorac
database and expert systems applications,Cristina De Castro
IEEE Journal of Selected Topics in Signal Processing,Jong-Seok Lee
IEEE Journal of Selected Topics in Signal Processing,Touradj Ebrahimi
international conference on wireless communications and mobile computing,Michael Hempel
international conference on wireless communications and mobile computing,Hamid Sharif
international conference on wireless communications and mobile computing,Ting Zhou
international conference on wireless communications and mobile computing,Puttipong Mahasukhon
Information-an International Interdisciplinary Journal,Jan Peters-Anders
Information-an International Interdisciplinary Journal,Z. Khan
Information-an International Interdisciplinary Journal,Wolfgang Loibl
Information-an International Interdisciplinary Journal,Helmut G. Augustin
Information-an International Interdisciplinary Journal,Arno Breinbauer
intelligent agents,Christopher J. Headleand
intelligent agents,Gareth Henshall
intelligent agents,Llyr ap Cenydd
intelligent agents,William John Teahan
international symposium on information theory,Amine Mezghani
international symposium on information theory,Josef A. Nossek
international conference on information and communication security,Yongyuth Permpoontanalarp
international conference on information and communication security,Chaiwat Rujimethabhas
IEEE Transactions on Information Theory,Prateek Jain
IEEE Transactions on Information Theory,Ambuj Tewari
IEEE Transactions on Information Theory,Inderjit S. Dhillon
international conference on sensor networks,Stephan von Watzdorf
international conference on sensor networks,Florian Michahelles
arXiv: Computational Engineering, Finance, and Science,Martin Lints
arXiv: Computational Engineering, Finance, and Science,Andrus Salupere
arXiv: Computational Engineering, Finance, and Science,Serge Dos Santos
Journal of Philosophical Logic,Scott Soames
ieee international software metrics symposium,Gerardo Canfora
ieee international software metrics symposium,Luigi Cerulo
Studia Logica,Joshua Sack
Studia Logica,Wiebe van der Hoek
IEEE Transactions on Information Forensics and Security,Jun Zhang
IEEE Transactions on Information Forensics and Security,Chao Chen
IEEE Transactions on Information Forensics and Security,Yang Xiang
IEEE Transactions on Information Forensics and Security,Wanlei Zhou
IEEE Transactions on Information Forensics and Security,Yong Xiang
asian symposium on programming languages and systems,Kazuyuki Asada
brazilian symposium on multimedia and the web,V.N. Lopes
brazilian symposium on multimedia and the web,Eliezeio Queiroz
brazilian symposium on multimedia and the web,Nicodemos Freitas
brazilian symposium on multimedia and the web,Mauro Oliveira
brazilian symposium on multimedia and the web,Odorico Monteiro
Theoretical Computer Science,F. Franěk
Theoretical Computer Science,Ayşe Karaman
Theoretical Computer Science,William F. Smyth
integration of ai and or techniques in constraint programming,Ayoub Insa Corréa
integration of ai and or techniques in constraint programming,André Langevin
integration of ai and or techniques in constraint programming,Louis Martin Rousseau
Discrete Applied Mathematics,Vincent Barré
Discrete Applied Mathematics,Jean-Luc Fouquet
field programmable logic and applications,Robin Panda
field programmable logic and applications,Carl Ebeling
field programmable logic and applications,Scott Hauck
IEEE Transactions on Systems, Man, and Cybernetics,Hung Manh La
IEEE Transactions on Systems, Man, and Cybernetics,Weihua Sheng
Applied Mathematics and Computation,Zhong Jin
Applied Mathematics and Computation,Yuqing Wang
Journal of Symbolic Logic,W. V. Quine
Journal of Symbolic Logic,Nelson Goodman
IEEE Transactions on Software Engineering,Bogdan Korel
computer science and information engineering,Qingbiao Wu
computer science and information engineering,Shuyi Tao
simulated evolution and learning,Hitoshi Iima
simulated evolution and learning,Yasuaki Kuroe
Numerische Mathematik,Valeria Simoncini
fuzzy systems and knowledge discovery,Fusheng Yu
fuzzy systems and knowledge discovery,Ruiqiong Cai
fuzzy systems and knowledge discovery,Xiaoxia Zhang
international conference on image processing,Akira Inoue
international conference on image processing,Johji Tajima
workshop on graph-theoretic concepts in computer science,Ton Kloks
workshop on graph-theoretic concepts in computer science,Dieter Kratsch
workshop on graph-theoretic concepts in computer science,Haiko Müller
Briefings in Bioinformatics,Francisco Azuaje
Internet Research,Yu-Hui Fang
Internet Research,Chao-Min Chiu
Internet Research,Eric T. G. Wang
Journal of Knowledge Management,Chui Ling Yeung
Journal of Knowledge Management,Chi Fai Cheung
Journal of Knowledge Management,Wai Ming Wang
Journal of Knowledge Management,Eric Tsui
Journal of Knowledge Management,Wing Bun Lee
Journal of Symbolic Logic,Jacqueline Vauzeilles
Literary and Linguistic Computing,Michael P. Oakes
Literary and Linguistic Computing,Malcolm Farrow
International Journal of Ambient Computing and Intelligence,LuÃ­s A. R. Neng
International Journal of Ambient Computing and Intelligence,Teresa Chambel
Synthese,Michael Fara
Computers and The Humanities,Rainer Kuhlen
high performance computing and communications,Alessio Bucaioni
high performance computing and communications,Saad Mubeen
high performance computing and communications,Federico Ciccozzi
high performance computing and communications,Antonio Cicchetti
high performance computing and communications,Mikael Sjödin
human factors in computing systems,A. Schmidt
human factors in computing systems,Walter Van de Velde
human factors in computing systems,Gerd Kortuem
Ai Magazine,Douglas H. Fisher
IEEE Transactions on Signal Processing,Junxiao Song
IEEE Transactions on Signal Processing,Prabhu Babu
IEEE Transactions on Signal Processing,Daniel P. Palomar
international conference on computer aided design,Timothy M. Burks
international conference on computer aided design,Karem A. Sakallah
